2025-03-03 09:09:13.695 [main] INFO  o.s.c.b.c.PropertySourceBootstrapConfiguration - [initialize,109] - Located property source: [BootstrapPropertySource {name='bootstrapProperties-pcmis-user.yml,pcmis'}, BootstrapPropertySource {name='bootstrapProperties-pcmis-user,pcmis'}, BootstrapPropertySource {name='bootstrapProperties-pcmis-user.yaml,pcmis'}]
2025-03-03 09:09:20.506 [main] INFO  c.a.c.s.SentinelWebMvcConfigurer - [addInterceptors,52] - [Sentinel Starter] register SentinelWebInterceptor with urlPatterns: [/**].
2025-03-03 09:09:20.665 [main] INFO  c.l.u.UserApplication - [logStarted,61] - Started UserApplication in 10.37 seconds (JVM running for 11.446)
2025-03-03 09:09:20.674 [main] INFO  c.a.c.n.r.NacosContextRefresher - [registerNacosListenersForApplications,105] - listening config: dataId=pcmis-user.yml, group=pcmis
2025-03-03 09:09:20.676 [main] INFO  c.a.c.n.r.NacosContextRefresher - [registerNacosListenersForApplications,105] - listening config: dataId=pcmis-user.yaml, group=pcmis
2025-03-03 09:09:20.678 [main] INFO  c.a.c.n.r.NacosContextRefresher - [registerNacosListenersForApplications,105] - listening config: dataId=pcmis-user, group=pcmis
2025-03-03 09:09:22.758 [main] INFO  o.a.c.h.Http11NioProtocol - [log,173] - Starting ProtocolHandler ["http-nio-9041"]
2025-03-03 09:09:22.808 [main] INFO  o.s.b.w.e.t.TomcatWebServer - [start,220] - Tomcat started on port(s): 9041 (http) with context path ''
2025-03-03 09:09:22.822 [main] INFO  c.a.c.n.r.NacosServiceRegistry - [register,75] - nacos registry, pcmis pcmis-user 172.22.71.182:9041 register finished
2025-03-03 09:09:23.441 [main] INFO  c.l.u.UserApplication - [logStarted,61] - Started UserApplication in 9.984 seconds (JVM running for 11.211)
2025-03-03 09:09:23.447 [main] INFO  c.a.c.n.r.NacosContextRefresher - [registerNacosListenersForApplications,105] - listening config: dataId=pcmis-user.yml, group=pcmis
2025-03-03 09:09:23.449 [main] INFO  c.a.c.n.r.NacosContextRefresher - [registerNacosListenersForApplications,105] - listening config: dataId=pcmis-user.yaml, group=pcmis
2025-03-03 09:09:23.450 [main] INFO  c.a.c.n.r.NacosContextRefresher - [registerNacosListenersForApplications,105] - listening config: dataId=pcmis-user, group=pcmis
2025-03-03 09:09:59.531 [http-nio-9040-exec-1] INFO  o.a.c.c.C.[.[.[/] - [log,173] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-03-03 09:09:59.531 [http-nio-9040-exec-1] INFO  o.s.w.s.DispatcherServlet - [initServletBean,525] - Initializing Servlet 'dispatcherServlet'
2025-03-03 09:09:59.532 [http-nio-9040-exec-1] INFO  o.s.w.s.DispatcherServlet - [initServletBean,547] - Completed initialization in 0 ms
2025-03-03 09:45:33.599 [http-nio-9041-exec-1] INFO  o.a.c.c.C.[.[.[/] - [log,173] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-03-03 09:45:33.603 [http-nio-9041-exec-1] INFO  o.s.w.s.DispatcherServlet - [initServletBean,525] - Initializing Servlet 'dispatcherServlet'
2025-03-03 09:45:33.627 [http-nio-9041-exec-1] INFO  o.s.w.s.DispatcherServlet - [initServletBean,547] - Completed initialization in 24 ms
2025-03-03 10:07:09.901 [com.alibaba.nacos.client.Worker.longPolling.fixed-localhost_8848-pcmis] INFO  o.s.c.b.c.PropertySourceBootstrapConfiguration - [initialize,109] - Located property source: [BootstrapPropertySource {name='bootstrapProperties-pcmis-user.yml,pcmis'}, BootstrapPropertySource {name='bootstrapProperties-pcmis-user,pcmis'}, BootstrapPropertySource {name='bootstrapProperties-pcmis-user.yaml,pcmis'}]
2025-03-03 10:07:09.904 [com.alibaba.nacos.client.Worker.longPolling.fixed-localhost_8848-pcmis] INFO  o.s.b.SpringApplication - [logStartupProfileInfo,640] - No active profile set, falling back to 1 default profile: "default"
2025-03-03 10:07:09.914 [com.alibaba.nacos.client.Worker.longPolling.fixed-localhost_8848-pcmis] INFO  o.s.b.SpringApplication - [logStarted,61] - Started application in 0.599 seconds (JVM running for 3477.685)
2025-03-03 10:07:09.983 [com.alibaba.nacos.client.Worker.longPolling.fixed-localhost_8848-pcmis] INFO  o.s.c.e.e.RefreshEventListener - [handle,73] - Refresh keys changed: [spring.redis.cache.type, spring.redis.cache.redis.time-to-live, spring.redis.database, spring.redis.password, spring.redis.jedis.pool.max-wait, spring.redis.host, spring.redis.port, spring.redis.cache.cache-names, spring.redis.jedis.pool.min-idle, spring.redis.jedis.pool.max-idle, spring.redis.timeout, spring.redis.jedis.pool.max-active]
2025-03-03 10:07:10.170 [com.alibaba.nacos.client.Worker.longPolling.fixed-localhost_8848-pcmis] INFO  o.s.c.b.c.PropertySourceBootstrapConfiguration - [initialize,109] - Located property source: [BootstrapPropertySource {name='bootstrapProperties-pcmis-user.yml,pcmis'}, BootstrapPropertySource {name='bootstrapProperties-pcmis-user,pcmis'}, BootstrapPropertySource {name='bootstrapProperties-pcmis-user.yaml,pcmis'}]
2025-03-03 10:07:10.174 [com.alibaba.nacos.client.Worker.longPolling.fixed-localhost_8848-pcmis] INFO  o.s.b.SpringApplication - [logStartupProfileInfo,640] - No active profile set, falling back to 1 default profile: "default"
2025-03-03 10:07:10.188 [com.alibaba.nacos.client.Worker.longPolling.fixed-localhost_8848-pcmis] INFO  o.s.b.SpringApplication - [logStarted,61] - Started application in 0.694 seconds (JVM running for 3480.969)
2025-03-03 10:07:10.289 [com.alibaba.nacos.client.Worker.longPolling.fixed-localhost_8848-pcmis] INFO  o.s.c.e.e.RefreshEventListener - [handle,73] - Refresh keys changed: [spring.redis.cache.type, spring.redis.cache.redis.time-to-live, spring.redis.database, spring.redis.password, spring.redis.jedis.pool.max-wait, spring.redis.host, spring.redis.port, spring.redis.cache.cache-names, spring.redis.jedis.pool.min-idle, spring.redis.jedis.pool.max-idle, spring.redis.timeout, spring.redis.jedis.pool.max-active]
2025-03-03 10:11:52.388 [SpringApplicationShutdownHook] INFO  c.a.c.n.r.NacosServiceRegistry - [deregister,94] - De-registering from Nacos Server now...
2025-03-03 10:11:52.392 [SpringApplicationShutdownHook] INFO  c.a.c.n.r.NacosServiceRegistry - [deregister,114] - De-registration finished.
2025-03-03 10:11:52.492 [SpringApplicationShutdownHook] INFO  c.a.c.n.r.NacosServiceRegistry - [deregister,94] - De-registering from Nacos Server now...
2025-03-03 10:11:52.495 [SpringApplicationShutdownHook] INFO  c.a.c.n.r.NacosServiceRegistry - [deregister,114] - De-registration finished.
2025-03-03 10:12:17.713 [main] INFO  o.s.c.b.c.PropertySourceBootstrapConfiguration - [initialize,109] - Located property source: [BootstrapPropertySource {name='bootstrapProperties-pcmis-user.yml,pcmis'}, BootstrapPropertySource {name='bootstrapProperties-pcmis-user,pcmis'}, BootstrapPropertySource {name='bootstrapProperties-pcmis-user.yaml,pcmis'}]
2025-03-03 10:12:17.719 [main] INFO  c.l.u.UserApplication - [logStartupProfileInfo,640] - No active profile set, falling back to 1 default profile: "default"
2025-03-03 10:12:18.552 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - [multipleStoresDetected,262] - Multiple Spring Data modules found, entering strict repository configuration mode!
2025-03-03 10:12:18.556 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - [registerRepositoriesIn,132] - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2025-03-03 10:12:18.599 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - [registerRepositoriesIn,201] - Finished Spring Data repository scanning in 22 ms. Found 0 Redis repository interfaces.
2025-03-03 10:12:18.960 [main] INFO  o.s.c.c.s.GenericScope - [setSerializationId,283] - BeanFactory id=7fca3fc6-2b0d-38e4-b5cc-3e76df25b876
2025-03-03 10:12:19.510 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - [postProcessAfterInitialization,376] - Bean 'org.springframework.cloud.commons.config.CommonsConfigAutoConfiguration' of type [org.springframework.cloud.commons.config.CommonsConfigAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2025-03-03 10:12:19.515 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - [postProcessAfterInitialization,376] - Bean 'org.springframework.cloud.client.loadbalancer.LoadBalancerDefaultMappingsProviderAutoConfiguration' of type [org.springframework.cloud.client.loadbalancer.LoadBalancerDefaultMappingsProviderAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2025-03-03 10:12:19.517 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - [postProcessAfterInitialization,376] - Bean 'loadBalancerClientsDefaultsMappingsProvider' of type [org.springframework.cloud.client.loadbalancer.LoadBalancerDefaultMappingsProviderAutoConfiguration$$Lambda$601/0x0000000801077320] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2025-03-03 10:12:19.520 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - [postProcessAfterInitialization,376] - Bean 'defaultsBindHandlerAdvisor' of type [org.springframework.cloud.commons.config.DefaultsBindHandlerAdvisor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2025-03-03 10:12:19.526 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - [postProcessAfterInitialization,376] - Bean 'spring.cloud.sentinel-com.alibaba.cloud.sentinel.SentinelProperties' of type [com.alibaba.cloud.sentinel.SentinelProperties] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2025-03-03 10:12:19.530 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - [postProcessAfterInitialization,376] - Bean 'com.alibaba.cloud.sentinel.custom.SentinelAutoConfiguration' of type [com.alibaba.cloud.sentinel.custom.SentinelAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2025-03-03 10:12:19.879 [main] INFO  o.s.b.w.e.t.TomcatWebServer - [initialize,108] - Tomcat initialized with port(s): 9040 (http)
2025-03-03 10:12:19.894 [main] INFO  o.a.c.h.Http11NioProtocol - [log,173] - Initializing ProtocolHandler ["http-nio-9040"]
2025-03-03 10:12:19.895 [main] INFO  o.a.c.c.StandardService - [log,173] - Starting service [Tomcat]
2025-03-03 10:12:19.895 [main] INFO  o.a.c.c.StandardEngine - [log,173] - Starting Servlet engine: [Apache Tomcat/9.0.58]
2025-03-03 10:12:20.061 [main] INFO  o.s.c.b.c.PropertySourceBootstrapConfiguration - [initialize,109] - Located property source: [BootstrapPropertySource {name='bootstrapProperties-pcmis-user.yml,pcmis'}, BootstrapPropertySource {name='bootstrapProperties-pcmis-user,pcmis'}, BootstrapPropertySource {name='bootstrapProperties-pcmis-user.yaml,pcmis'}]
2025-03-03 10:12:20.067 [main] INFO  c.l.u.UserApplication - [logStartupProfileInfo,640] - No active profile set, falling back to 1 default profile: "default"
2025-03-03 10:12:20.134 [main] INFO  o.a.c.c.C.[.[.[/] - [log,173] - Initializing Spring embedded WebApplicationContext
2025-03-03 10:12:20.134 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - [prepareWebApplicationContext,290] - Root WebApplicationContext: initialization completed in 2388 ms
2025-03-03 10:12:20.460 [main] INFO  o.s.c.o.FeignClientFactoryBean - [getTarget,418] - For 'pcmis-case' URL not provided. Will try picking an instance via load-balancing.
2025-03-03 10:12:20.916 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - [multipleStoresDetected,262] - Multiple Spring Data modules found, entering strict repository configuration mode!
2025-03-03 10:12:20.920 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - [registerRepositoriesIn,132] - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2025-03-03 10:12:20.953 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - [registerRepositoriesIn,201] - Finished Spring Data repository scanning in 14 ms. Found 0 Redis repository interfaces.
2025-03-03 10:12:21.211 [main] INFO  o.s.c.c.s.GenericScope - [setSerializationId,283] - BeanFactory id=7fca3fc6-2b0d-38e4-b5cc-3e76df25b876
2025-03-03 10:12:21.378 [main] INFO  c.a.c.s.SentinelWebMvcConfigurer - [addInterceptors,52] - [Sentinel Starter] register SentinelWebInterceptor with urlPatterns: [/**].
2025-03-03 10:12:21.684 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - [postProcessAfterInitialization,376] - Bean 'org.springframework.cloud.commons.config.CommonsConfigAutoConfiguration' of type [org.springframework.cloud.commons.config.CommonsConfigAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2025-03-03 10:12:21.689 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - [postProcessAfterInitialization,376] - Bean 'org.springframework.cloud.client.loadbalancer.LoadBalancerDefaultMappingsProviderAutoConfiguration' of type [org.springframework.cloud.client.loadbalancer.LoadBalancerDefaultMappingsProviderAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2025-03-03 10:12:21.690 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - [postProcessAfterInitialization,376] - Bean 'loadBalancerClientsDefaultsMappingsProvider' of type [org.springframework.cloud.client.loadbalancer.LoadBalancerDefaultMappingsProviderAutoConfiguration$$Lambda$601/0x0000000801075a40] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2025-03-03 10:12:21.694 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - [postProcessAfterInitialization,376] - Bean 'defaultsBindHandlerAdvisor' of type [org.springframework.cloud.commons.config.DefaultsBindHandlerAdvisor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2025-03-03 10:12:21.700 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - [postProcessAfterInitialization,376] - Bean 'spring.cloud.sentinel-com.alibaba.cloud.sentinel.SentinelProperties' of type [com.alibaba.cloud.sentinel.SentinelProperties] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2025-03-03 10:12:21.705 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - [postProcessAfterInitialization,376] - Bean 'com.alibaba.cloud.sentinel.custom.SentinelAutoConfiguration' of type [com.alibaba.cloud.sentinel.custom.SentinelAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2025-03-03 10:12:22.132 [main] INFO  o.s.b.w.e.t.TomcatWebServer - [initialize,108] - Tomcat initialized with port(s): 9041 (http)
2025-03-03 10:12:22.146 [main] INFO  o.a.c.h.Http11NioProtocol - [log,173] - Initializing ProtocolHandler ["http-nio-9041"]
2025-03-03 10:12:22.146 [main] INFO  o.a.c.c.StandardService - [log,173] - Starting service [Tomcat]
2025-03-03 10:12:22.146 [main] INFO  o.a.c.c.StandardEngine - [log,173] - Starting Servlet engine: [Apache Tomcat/9.0.58]
2025-03-03 10:12:22.397 [main] INFO  o.a.c.c.C.[.[.[/] - [log,173] - Initializing Spring embedded WebApplicationContext
2025-03-03 10:12:22.398 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - [prepareWebApplicationContext,290] - Root WebApplicationContext: initialization completed in 2306 ms
2025-03-03 10:12:22.784 [main] INFO  o.s.c.o.FeignClientFactoryBean - [getTarget,418] - For 'pcmis-case' URL not provided. Will try picking an instance via load-balancing.
2025-03-03 10:12:23.290 [main] INFO  o.a.c.h.Http11NioProtocol - [log,173] - Starting ProtocolHandler ["http-nio-9040"]
2025-03-03 10:12:23.322 [main] INFO  o.s.b.w.e.t.TomcatWebServer - [start,220] - Tomcat started on port(s): 9040 (http) with context path ''
2025-03-03 10:12:23.334 [main] INFO  c.a.c.n.r.NacosServiceRegistry - [register,75] - nacos registry, pcmis pcmis-user 172.22.71.182:9040 register finished
2025-03-03 10:12:23.690 [main] INFO  c.a.c.s.SentinelWebMvcConfigurer - [addInterceptors,52] - [Sentinel Starter] register SentinelWebInterceptor with urlPatterns: [/**].
2025-03-03 10:12:23.909 [main] INFO  c.l.u.UserApplication - [logStarted,61] - Started UserApplication in 8.592 seconds (JVM running for 9.544)
2025-03-03 10:12:23.915 [main] INFO  c.a.c.n.r.NacosContextRefresher - [registerNacosListenersForApplications,105] - listening config: dataId=pcmis-user.yml, group=pcmis
2025-03-03 10:12:23.917 [main] INFO  c.a.c.n.r.NacosContextRefresher - [registerNacosListenersForApplications,105] - listening config: dataId=pcmis-user.yaml, group=pcmis
2025-03-03 10:12:23.918 [main] INFO  c.a.c.n.r.NacosContextRefresher - [registerNacosListenersForApplications,105] - listening config: dataId=pcmis-user, group=pcmis
2025-03-03 10:12:25.332 [main] INFO  o.a.c.h.Http11NioProtocol - [log,173] - Starting ProtocolHandler ["http-nio-9041"]
2025-03-03 10:12:25.363 [main] INFO  o.s.b.w.e.t.TomcatWebServer - [start,220] - Tomcat started on port(s): 9041 (http) with context path ''
2025-03-03 10:12:25.373 [main] INFO  c.a.c.n.r.NacosServiceRegistry - [register,75] - nacos registry, pcmis pcmis-user 172.22.71.182:9041 register finished
2025-03-03 10:12:25.929 [main] INFO  c.l.u.UserApplication - [logStarted,61] - Started UserApplication in 8.478 seconds (JVM running for 9.417)
2025-03-03 10:12:25.935 [main] INFO  c.a.c.n.r.NacosContextRefresher - [registerNacosListenersForApplications,105] - listening config: dataId=pcmis-user.yml, group=pcmis
2025-03-03 10:12:25.936 [main] INFO  c.a.c.n.r.NacosContextRefresher - [registerNacosListenersForApplications,105] - listening config: dataId=pcmis-user.yaml, group=pcmis
2025-03-03 10:12:25.937 [main] INFO  c.a.c.n.r.NacosContextRefresher - [registerNacosListenersForApplications,105] - listening config: dataId=pcmis-user, group=pcmis
2025-03-03 10:13:08.186 [SpringApplicationShutdownHook] INFO  c.a.c.n.r.NacosServiceRegistry - [deregister,94] - De-registering from Nacos Server now...
2025-03-03 10:13:08.189 [SpringApplicationShutdownHook] INFO  c.a.c.n.r.NacosServiceRegistry - [deregister,114] - De-registration finished.
2025-03-03 10:13:08.215 [SpringApplicationShutdownHook] INFO  c.a.c.n.r.NacosServiceRegistry - [deregister,94] - De-registering from Nacos Server now...
2025-03-03 10:13:08.217 [SpringApplicationShutdownHook] INFO  c.a.c.n.r.NacosServiceRegistry - [deregister,114] - De-registration finished.
2025-03-03 14:51:59.928 [main] INFO  o.s.c.b.c.PropertySourceBootstrapConfiguration - [initialize,109] - Located property source: [BootstrapPropertySource {name='bootstrapProperties-pcmis-user.yml,pcmis'}, BootstrapPropertySource {name='bootstrapProperties-pcmis-user,pcmis'}, BootstrapPropertySource {name='bootstrapProperties-pcmis-user.yaml,pcmis'}]
2025-03-03 14:51:59.938 [main] INFO  c.l.u.UserApplication - [logStartupProfileInfo,640] - No active profile set, falling back to 1 default profile: "default"
2025-03-03 14:52:00.814 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - [multipleStoresDetected,262] - Multiple Spring Data modules found, entering strict repository configuration mode!
